Grant.Application.ID,0,1
6641,0.13119431367524637,0.8688056863247536
6647,0.8979510369992426,0.10204896300075736
6649,0.00012101959123822503,0.9998789804087618
6650,0.020775818955453884,0.9792241810445461
6655,0.012309982951086762,0.9876900170489132
6659,0.004073442448530584,0.9959265575514694
6662,0.026994477028143615,0.9730055229718564
6667,0.007357943326704253,0.9926420566732957
6671,0.686192045760758,0.31380795423924207
6674,0.13102480547311035,0.8689751945268896
6679,0.29871843853628766,0.7012815614637123
6682,0.008763041469644128,0.9912369585303559
6683,0.0027576818061821884,0.9972423181938178
6687,0.011471176242868752,0.9885288237571312
6688,0.0002598255339488764,0.9997401744660511
6694,0.01131152668927693,0.9886884733107231
6704,0.9448105290313182,0.05518947096868175
6706,0.6356276262300476,0.36437237376995235
6710,0.05951255822636703,0.940487441773633
6711,0.16917488170365302,0.830825118296347
6715,0.993410587694832,0.006589412305167947
6716,0.1853192430826559,0.8146807569173441
6717,0.6697861069806411,0.3302138930193589
6718,0.2712347654471876,0.7287652345528124
6720,0.029673866524761117,0.9703261334752389
6722,0.04755508043511114,0.9524449195648889
6723,0.17050810244405346,0.8294918975559465
6724,0.10977574424028624,0.8902242557597138
6727,0.03314533132899189,0.9668546686710081
6733,0.43332646509304296,0.566673534906957
6736,0.4450692129123064,0.5549307870876936
6738,0.8046223631665725,0.19537763683342746
6739,0.9482058136032304,0.05179418639676957
6741,0.4022846426506953,0.5977153573493047
6747,0.9629059715243096,0.0370940284756904
6749,0.8958682388590362,0.10413176114096373
6750,0.0032273194369957237,0.9967726805630043
6754,0.848558174166149,0.15144182583385105
6755,0.4596897259292825,0.5403102740707175
6758,0.9966900537408625,0.00330994625913751
6763,0.25295515224133613,0.7470448477586639
6773,0.003355786692455842,0.9966442133075442
6776,0.02684253250767521,0.9731574674923248
6778,0.9914355005409881,0.008564499459011983
6782,0.048129430268055495,0.9518705697319445
6783,0.04660541975879762,0.9533945802412024
6784,0.06452337623102344,0.9354766237689766
6791,0.17241461641128852,0.8275853835887115
6796,0.03197412923461651,0.9680258707653835
6804,0.13858774238291371,0.8614122576170863
6809,0.06641986642332942,0.9335801335766706
6810,0.322291984854024,0.677708015145976
6812,0.42002648240673646,0.5799735175932635
6814,0.06581720675282943,0.9341827932471706
6821,0.8413309904313473,0.15866900956865276
6825,0.972387168541245,0.027612831458754993
6827,0.21533940506205151,0.7846605949379485
6845,0.6529422449807489,0.3470577550192511
6855,0.30795408269087654,0.6920459173091235
6856,0.002275356709001919,0.9977246432909981
6857,0.9962844368325061,0.0037155631674938407
6863,0.08871766707256135,0.9112823329274387
6866,0.9426204005053388,0.057379599494661176
6867,0.8541012155145841,0.14589878448541596
6868,0.955890742897249,0.04410925710275106
6872,0.7700773922026456,0.22992260779735446
6875,0.9745806482698556,0.025419351730144413
6878,0.8314114728484784,0.16858852715152162
6880,0.2118905166204338,0.7881094833795662
6884,0.9963548472865779,0.003645152713422133
6887,0.38937928298755253,0.6106207170124475
6890,0.9463695580738617,0.053630441926138285
6892,0.8531983952897422,0.14680160471025785
6895,0.4870856014251942,0.5129143985748058
6897,0.17864008390485386,0.8213599160951461
6900,0.6960735547007542,0.30392644529924584
6903,0.9763402743283797,0.02365972567162035
6908,0.6299243428117838,0.37007565718821617
6909,0.9633172718123925,0.03668272818760757
6911,0.24842196885161683,0.7515780311483832
6913,0.7459920507977917,0.25400794920220826
6914,0.9413298959687486,0.05867010403125135
6917,0.7121175163492822,0.2878824836507178
6923,0.808559080074813,0.19144091992518694
6924,0.7629717123385914,0.2370282876614086
6926,0.01729174171102721,0.9827082582889728
6936,0.8005873806502618,0.19941261934973822
6939,0.9701956312613081,0.029804368738691828
6943,0.9945595717978426,0.005440428202157375
6944,0.6193462733681689,0.3806537266318311
6945,0.9223019006041288,0.07769809939587126
6946,0.9955810334185924,0.0044189665814076545
6949,0.01586813830530409,0.9841318616946959
6956,0.882415321032917,0.11758467896708301
6957,0.9700398427709986,0.02996015722900136
6961,0.8823644408086749,0.11763555919132503
6962,0.7523737805220505,0.24762621947794947
6965,0.5496447569974392,0.45035524300256086
6970,0.03145800849647007,0.9685419915035299
6979,0.9664990543856626,0.03350094561433735
6982,0.747446489997837,0.2525535100021629
6984,0.17124879103470758,0.8287512089652924
6986,0.8794718458832278,0.12052815411677222
6990,0.9721550138408264,0.0278449861591736
6992,0.8820485573710215,0.11795144262897855
6993,0.9222700783071326,0.07772992169286745
6998,0.9637117042091915,0.03628829579080853
7003,0.28084405596069895,0.719155944039301
7004,0.9837586755213781,0.016241324478621946
7012,0.9344527641389951,0.06554723586100486
7014,0.051724441606716076,0.9482755583932839
7020,0.9738568551746437,0.026143144825356273
7026,0.14285144446205789,0.8571485555379421
7031,0.08769256540663473,0.9123074345933653
7036,0.9907152565902574,0.009284743409742561
7044,0.07552697664830987,0.9244730233516901
7045,0.46827184676952416,0.5317281532304758
7046,0.6722348943092991,0.32776510569070094
7054,0.10025300461199449,0.8997469953880055
7056,0.9735679341332932,0.026432065866706822
7057,0.8440421850681779,0.15595781493182212
7059,0.00130861044471009,0.9986913895552899
7061,0.02017067185265997,0.97982932814734
7076,0.9395037740177405,0.0604962259822595
7079,0.049783844308083025,0.950216155691917
7080,0.24606330952380462,0.7539366904761954
7082,0.6812576883381449,0.31874231166185507
7083,0.22270933980609287,0.7772906601939071
7086,0.0025090863353893766,0.9974909136646106
7095,0.2998691126719014,0.7001308873280986
7098,0.6885546839564023,0.3114453160435977
