Grant.Application.ID,0
6641,0.6446320077326705
6647,0.40152310924369744
6649,0.9130952380952382
6650,0.6148141039217762
6655,0.770770202020202
6659,0.6328760553517181
6662,0.5098060125738128
6667,0.612797619047619
6671,0.37756366914581924
6674,0.3230179149990471
6679,0.3957128521756916
6682,0.37623663101604277
6683,0.7407863363052043
6687,0.7629901960784313
6688,0.8394299012792485
6694,0.7734802737520129
6704,0.19026040265447045
6706,0.2422117688228485
6710,0.9791666666666667
6711,0.4160695855507176
6715,0.6286595336615021
6716,0.5962405398823574
6717,0.1982142857142857
6718,0.6836022469769383
6720,0.9130952380952381
6722,0.9785061176161032
6723,0.8986928104575164
6724,0.42870514147688066
6727,0.5544051212701702
6733,0.32524055819327197
6736,0.5898989898989899
6738,0.20203482957720245
6739,0.1112590799031477
6741,0.23581475911345395
6747,0.2866938965907779
6749,0.5365724509156904
6750,0.953125
6754,0.20163690476190477
6755,0.17344491743605842
6758,0.0873015873015873
6763,0.6334280241066997
6773,0.42291666666666666
6776,0.6706012590695689
6778,0.11666666666666667
6782,0.5610337083551369
6783,0.4658088235294118
6784,0.65625
6791,0.5060355917667239
6796,0.9469696969696969
6804,0.5444235588972431
6809,0.9244737750172533
6810,0.55640664160401
6812,0.3054315476190476
6814,0.6825427507772869
6821,0.3055555555555555
6825,0.025
6827,0.5831824279007377
6845,0.6237580128205129
6855,0.4134379447416205
6856,0.4151965838384013
6857,0.24696067821067821
6863,0.7294207317073171
6866,0.3875
6867,0.6870716089466089
6868,0.38168392640223625
6872,0.43093434343434345
6875,0.020833333333333332
6878,0.4017857142857143
6880,0.5761791676947117
6884,0.8300078247261345
6887,0.4018055555555556
6890,0.5015625
6892,0.4857142857142857
6895,0.9974093264248705
6897,0.40526054393388566
6900,0.29470993554123137
6903,0.21017564402810304
6908,0.3874983569062517
6909,0.00395530182543262
6911,0.5428806503706993
6913,0.21850182863113898
6914,0.09228012976362449
6917,0.10902777777777778
6923,0.12222222222222223
6924,0.19867424242424242
6926,0.36969246031746034
6936,0.4509424603174603
6939,0.4326923076923077
6943,0.21017564402810304
6944,0.34920279070753746
6945,0.44267571239402226
6946,0.5529529162593678
6949,1.0
6956,0.15040317342579823
6957,0.013392857142857142
6961,0.15040317342579823
6962,0.05555555555555555
6965,0.17352092352092355
6970,0.7946542893725992
6979,0.014920974502270345
6982,0.03835227272727273
6984,0.5114670868347339
6986,0.013157894736842105
6990,0.031578947368421054
6992,0.15040317342579823
6993,0.0
6998,0.03068181818181818
7003,0.5791987628384687
7004,0.098125
7012,0.03907252888318356
7014,0.6333298494983278
7020,0.0
7026,0.7062499999999999
7031,0.43532226525330187
7036,0.09399693597806805
7044,0.7017857142857143
7045,0.7212301587301587
7046,0.0
7054,0.6737071805006588
7056,0.0
7057,0.078125
7059,0.8731905764248704
7061,0.7426563104916764
7076,0.17743167864630127
7079,0.9398697539797395
7080,0.677317821067821
7082,0.15817369093231162
7083,0.3605654761904762
7086,0.809894117891971
7095,0.6921626984126984
7098,0.5216060099683876
7102,0.5677192412166208
7105,0.4936838624338624
7111,0.6822916666666666
7116,0.6553571428571429
7129,0.6356918544418544
7131,0.3087797619047619
7139,0.5739167059605234
7140,0.37609126984126984
7145,0.7731726583414757
7146,0.7372620558375634
7147,0.6419653386658464
7148,0.8054947539797396
7151,0.6061355311355311
7155,0.5275808690082204
7158,0.3523741883116883
7159,0.7512061403508772
7173,0.05820921075158364
7174,0.03982034685918181
7178,0.6126602564102563
7179,0.6781554664786763
7180,0.44190075557409725
7181,0.3284741204173977
7184,0.7254273504273504
7190,0.3959800469483568
7191,0.38144841269841273
7192,0.3074855637892395
7197,0.3721267791333079
7202,0.7815364206464062
7208,0.4942225213810048
7211,0.3378472222222222
7213,0.410754012089969
7216,0.10416666666666667
7217,0.5730196886446887
7220,0.6799431818181818
7223,0.2606060606060606
7233,0.6549832112332112
7236,0.15847225081216734
7249,0.45177550149381135
7267,0.4683340303205922
7268,0.5941095330826395
7272,0.7797192244375342
7289,0.9841370558375635
7304,0.23558565375302662
7310,0.17857142857142858
7313,0.9740068098173029
7314,0.8116622768510389
7317,0.5084267040149393
7318,0.9768052378507073
7319,0.9772727272727273
7323,0.6066280872673568
7324,0.30209843421081184
7328,0.9772727272727273
7330,0.984375
7331,0.6841964420322629
7333,0.71817411042149
7335,0.3107344632768362
7343,0.7555348258706468
7346,0.39221922443753426
7349,0.6144941986947063
7354,0.610044197301114
7357,0.5996517223910841
7361,0.5646263377974337
7367,0.8388278388278388
7368,0.7753030303030303
7386,0.8428344975694831
